<pre>
 
                Tageswerte der Station 10708 Saarbruecken-Ensheim                                               
 STAT JJJJMMDD QN     TG     TN     TM     TX    RFM     FM     FX     SO     NM     RR     PM
10708 20160427  3   -2.1   -0.2    2.8    8.8   87.1    4.0   14.4    1.9    6.7    0.4  972.7
10708 20160426  3    0.6    1.0    3.4    7.9   84.1    4.0   14.2    1.3    7.0    0.6  966.6
10708 20160425  3   -3.6   -2.0    2.3    4.7   95.6    3.0   14.6    0.0    6.7    7.7  973.2
10708 20160424  3   -3.8   -1.8    2.7    7.9   84.2    3.0   13.4    7.1    4.5    2.1  976.6
10708 20160423  3   -0.9    1.5    6.6   11.0   77.8    3.0   10.3    0.1    7.3    3.8  974.0
10708 20160422  3    3.6    7.9   12.8   17.6   59.9    2.0    6.2    0.6    7.2    0.0  978.2
10708 20160421  3    1.7    4.2   12.6   20.6   47.7    3.0    9.3   11.4    4.7    0.0  983.5
10708 20160420  3    0.9    3.2    9.7   16.2   59.6    3.0   10.8   13.0    0.9    0.0  989.0
10708 20160419  3   -2.2    0.3    7.7   14.6   65.3    2.0    7.2    9.1    1.8    0.0  988.0
10708 20160418  3   -0.7    2.6    7.4   13.1   65.1    2.0    8.1    2.5    5.3    0.0  983.0
10708 20160417  3    4.5    5.5    7.6   10.6   80.3    2.0    8.6    1.1    7.0    0.1  973.6
10708 20160416  3    7.4    7.5    9.8   13.0   87.1    3.0   11.1    1.3    7.5   10.9  967.1
10708 20160415  3    8.0    8.3   11.4   15.8   77.5    3.0   14.9    3.0    6.8    8.8  969.2
10708 20160414  3    1.2    3.2    9.6   16.0   80.2    2.0    8.6    5.9    5.3    1.1  974.5
10708 20160413  3    1.4    3.7    8.6   11.4   91.3    2.0    5.1    1.4    6.8    7.2  970.9
10708 20160412  3    4.8    7.4   10.8   16.8   82.9    2.0   17.5    5.7    5.9   10.9  972.6
10708 20160411  3    4.8    6.1   11.3   18.6   70.3    3.0   16.1    8.4    3.7    1.4  973.2
10708 20160410  3    0.1    3.1   10.6   16.6   65.0    2.0   10.3   11.2    3.8    0.0  972.4
10708 20160409  3   -3.0   -0.4    7.0   12.7   69.8    1.0    6.2    1.5    4.8    0.0  971.0
10708 20160408  3   -3.2   -0.5    5.7   12.0   74.8    1.0    6.7    6.0    3.1    0.0  974.2
10708 20160407  3   -1.5    1.4    6.9   11.8   74.2    3.0   11.3    4.3    5.5    0.0  974.3
10708 20160406  3    3.2    5.8   10.0   14.3   78.6    3.0   12.2    2.4    6.2    1.8  975.2
10708 20160405  3    7.4    7.9   10.4   12.5   95.5    3.0   10.1    0.1    7.7    5.8  971.0
10708 20160404  3    8.2    9.3   12.4   40.3   79.2    3.0   11.3    1.3    7.3    6.0  970.8
10708 20160403  3    5.2    6.5   12.0   16.9   85.0    2.0    8.1    0.1    7.8    2.3  974.5
10708 20160402  3    0.8    2.8    8.3   15.0   87.9    3.0    8.1    1.7    5.5    0.0  977.9
10708 20160401  3    0.7    2.4    4.5    6.7   92.8    3.0    9.1    0.0    7.3    0.0  979.4
10708 20160331  3    4.3    4.5    8.1   10.7   96.5    3.0   14.1    0.1    7.6    7.9  970.6
10708 20160330  3    6.2    7.3    8.2    9.4   90.9    3.0    8.9    0.0    7.4    9.2  973.9
10708 20160329  3    2.8    4.4    7.2   11.5   82.1    4.0   15.1    1.6    6.8    4.6  973.2
10708 20160328  3    1.6    4.8    7.3   12.2   80.0    4.0   19.7    0.5    6.3    8.6  967.4
10708 20160327  3    3.1    5.5    8.6   12.1   73.2    4.0   18.0    2.2    5.5    1.5  973.8
10708 20160326  3   -2.3   -0.8    6.9   13.7   83.6    2.0    7.7    6.3    4.0    0.3  979.0
10708 20160325  3    0.0    2.7    5.5    7.4   93.5    3.0   12.2    0.0    7.1    6.6  977.3
10708 20160324  3   -1.5    2.3    5.9    8.7   67.5    2.0    6.7    0.0    7.2    1.2  977.3
10708 20160323  3   -2.1    1.9    6.6    9.6   70.6    3.0   10.8    0.9    6.5    0.0  973.2
10708 20160322  3    2.5    3.8    7.3   11.4   64.1    2.0   11.1    5.4    5.9    0.0  975.9
10708 20160321  3   -1.1    1.4    5.4    9.0   75.4    2.0    7.2    0.3    7.1    1.4  980.4
10708 20160320  3    1.0    2.6    3.6    4.9   80.3    2.0    6.7    0.0    7.8    0.0  981.3
10708 20160319  3   -0.6    0.3    3.4    5.1   85.1    2.0    6.5    0.0    7.3    0.0  982.4
10708 20160318  3   -5.1   -1.4    7.0   15.1   59.5    2.0    7.9   11.0    0.1    0.0  982.2
10708 20160317  3   -2.9   -0.4    4.9   11.9   64.8    3.0   12.2   11.3    0.6    0.0  986.2
10708 20160316  3    0.3    1.3    3.6    7.0   70.0    4.0   17.7    2.9    4.0    0.0  984.3
10708 20160315  3   -3.2   -1.1    2.9    8.3   78.0    3.0   11.0    2.8    6.1    0.6  985.7
10708 20160314  3   -1.3    0.1    3.3    9.0   71.1    4.0   12.3    7.8    3.8    0.0  989.5
10708 20160313  3   -0.4    0.5    3.6    8.3   79.5    4.0   13.4    2.0    5.4    0.0  990.1
10708 20160312  3   -1.8   -0.6    3.1    9.1   74.8    3.0   10.8   10.3    0.8    0.0  988.7
10708 20160311  3   -2.7   -0.8    3.6    8.5   78.9    3.0    9.8    3.1    5.0    0.0  985.9
10708 20160310  3   -4.0   -1.8    2.2    6.2   79.7    2.0    6.2    0.0    6.0    0.0  978.1
10708 20160309  3   -7.4   -4.3    1.1    5.5   81.8    3.0   10.1    8.6    4.2    0.0  971.0
10708 20160308  3   -7.9   -4.7    0.5    5.3   88.2    2.0    6.7    5.4    4.4    0.0  976.8
10708 20160307  3   -2.7   -0.8    0.4    2.6   97.6    2.0    6.5    0.1    7.5   18.5  966.5
10708 20160306  3   -0.5    0.6    1.6    2.8   95.9    3.0   12.3    0.0    7.6    3.0  963.9
10708 20160305  3    0.2    1.7    3.8    5.8   90.5    2.0    8.2    0.1    7.5    0.3  957.9
10708 20160304  3   -3.7   -1.5    1.7    4.8   95.3    3.0   10.3    0.0    6.7   12.7  961.1
10708 20160303  3   -4.8   -2.6    0.8    2.6   98.3    3.0   10.5    0.0    6.2    6.3  965.2
10708 20160302  3    0.5    0.8    3.7    6.2   94.3    4.0   16.8    0.7    7.4    4.9  966.7
10708 20160301  3   -6.7   -3.6    1.2    5.4   77.5    3.0   11.7    6.1    5.4    1.7  994.5
10708 20160229  3   -0.6    0.7    2.9    5.0   67.8    4.0   14.4    0.0    8.0    0.0  978.3
10708 20160228  3   -1.4   -0.5    1.8    4.6   71.3    5.0   15.8    0.0    7.5    0.0  972.2
10708 20160227  3   -5.0   -3.1    1.5    6.6   72.2    4.0   12.5    9.3    1.5    0.0  967.6
10708 20160226  3   -7.8   -4.9    0.2    4.8   74.6    2.0    7.9    7.1    4.4    0.0  973.6
10708 20160225  3   -6.3   -3.7    1.3    6.2   73.7    2.0   10.1    6.2    3.3    0.0  975.3
10708 20160224  3   -4.4   -3.5   -0.1    3.6   95.3    2.0    6.2    2.0    7.6    0.0  978.9
10708 20160223  3   -3.6   -1.6    2.5    7.7   97.4    2.0   11.5    0.6    6.4    6.0  975.6
10708 20160222  3    6.9    7.3    8.8    9.9   82.7    5.0   17.3    0.3    7.8   11.6  974.7
10708 20160221  3    8.1    9.0    9.6   10.1   93.4    5.0   16.8    0.0    8.0    0.7  979.8
10708 20160220  3   -0.6    0.6    4.1    9.8   96.3    5.0   18.9    0.0    7.8   13.5  979.9
10708 20160219  3   -1.5    0.1    1.8    6.4   86.4    3.0   10.8    1.4    5.7    2.0  982.4
10708 20160218  3   -3.2   -1.0    1.0    4.4   80.8    2.0    8.2    5.4    7.1    0.0  977.4
10708 20160217  3   -3.0   -2.3   -0.3    1.2   89.2    3.0   12.0    0.0    7.0    0.0  981.7
10708 20160216  3   -2.8   -1.8   -0.4    1.6   83.9    3.0    9.8    1.1    6.5    0.0  992.9
10708 20160215  3   -0.7    0.1    1.6    2.8   89.0    2.0    9.6    0.0    7.8    0.2  974.6
10708 20160214  3    2.1    2.7    4.6    6.1   90.0    3.0   15.4    0.2    7.7    0.9  952.8
10708 20160213  3    1.3    1.2    3.6    6.3   97.6    3.0   15.8    0.0    8.0   16.0  951.5
10708 20160212  3   -1.1   -0.5    2.0    4.3   90.3    3.0   10.1    4.0    7.2    0.7  961.5
10708 20160211  3   -1.2    0.5    2.2    3.6   96.2    3.0    8.9    0.0    8.0    1.4  968.7
10708 20160210  3    0.6    0.8    1.9    2.9   95.9    4.0   15.3    0.0    8.0    4.2  961.1
10708 20160209  3    1.8    2.0    6.2    9.8   87.5    5.0   22.6    0.0    7.7   30.4  957.8
10708 20160208  3    3.0    4.3    6.1    7.7   84.9    5.0   24.5    0.6    7.1   13.8  965.1
10708 20160207  3    3.0    4.5    7.5   10.4   80.2    4.0   17.3    0.1    6.3    4.5  967.9
10708 20160206  3   -0.2    1.7    7.7   12.5   79.5    3.0   12.9    6.9    3.4    0.0  976.3
10708 20160205  3    0.1    2.6    6.0    8.4   95.0    2.0    7.5    0.0    7.1    0.0  987.7
10708 20160204  3   -0.1    0.9    3.2    6.2   96.9    4.0   16.5    0.0    7.1    6.1  987.2
10708 20160203  3   -0.1    1.3    3.5    5.7   90.1    4.0   13.4    1.8    6.2    2.3  982.6
10708 20160202  3    3.2    4.2    8.0    9.2   95.1    4.0   15.3    0.0    8.0    5.0  982.3
10708 20160201  3    8.4    8.8   10.0   11.6   89.5    5.0   19.4    0.0    8.0    0.5  984.4
10708 20160131  3    2.4    3.4    6.2   11.7   95.5    4.0   17.0    0.0    7.9    3.1  976.1
10708 20160130  3    3.3    3.9    5.4    6.8   87.8    5.0   20.9    0.0    7.9   13.9  979.7
10708 20160129  3    0.6    2.1    5.0    8.1   85.4    4.0   13.2    6.6    5.6    0.0  991.0
10708 20160128  3    4.0    5.2    7.5    9.9   91.3    3.0   12.2    0.0    8.0    2.8  986.3
10708 20160127  3    5.2    6.7    8.8   11.2   85.3    4.0   11.3    0.7    7.2    1.9  983.8
10708 20160126  3    0.4    3.9    7.8   12.1   87.2    3.0    9.9    4.8    6.4    0.1  988.5
10708 20160125  3   -0.9    2.1    7.4   13.4   75.4    2.0    8.7    8.1    4.0    0.0  990.6
10708 20160124  3   -1.4   -0.7    2.8    5.8   96.2    2.0    6.7    0.2    7.5    0.1  994.7
10708 20160123  3   -1.2    0.0    2.9    4.7  100.0    2.0   11.1    0.0    7.7    0.1  994.5
10708 20160122  3  -10.7   -7.6   -4.0    1.5   98.5    2.0    9.4    0.0    5.5    3.4  988.6
10708 20160121  3   -9.0   -5.1   -2.6    1.1   89.2    2.0    5.7    4.3    4.4    0.0  986.7
10708 20160120  3  -15.4  -11.3   -6.0    0.0   90.2    1.0    2.6    7.3    4.7    0.0  981.0
10708 20160119  3  -14.2  -10.0   -6.7   -3.9   92.8    2.0    6.9    0.0    5.5    0.0  977.0
10708 20160118  3  -14.0  -10.3   -6.6   -2.8   90.3    3.0    8.4    5.4    3.5    0.0  980.1
10708 20160117  3  -13.2   -8.7   -2.7   -0.2   91.1    3.0    9.3    4.5    4.1    0.0  985.6
10708 20160116  3   -7.9   -3.8   -1.0    2.0   99.4    2.0   11.5    0.9    5.6    0.4  983.5
10708 20160115  3   -2.6   -1.1   -0.1    1.8   97.4    4.0   18.2    0.0    7.7    8.9  972.9
10708 20160114  3   -3.1   -0.5    1.5    5.0   89.5    3.0   13.4    3.6    4.8    5.8  972.2
10708 20160113  3   -1.6    0.0    3.0    3.9   91.6    4.0   17.0    0.0    7.1    0.9  976.1
10708 20160112  3   -0.1    2.0    4.2    6.2   92.3    4.0   15.3    0.1    7.3    5.4  962.0
10708 20160111  3    3.5    3.7    5.2    7.0   93.8    3.0   17.1    0.0    7.6   11.4  954.1
10708 20160110  3    3.8    4.8    5.8    7.4   93.0    3.0   13.9    0.2    7.4    6.5  959.1
10708 20160109  3   -2.8   -0.9    3.2    6.7   99.1    2.0    4.6    0.0    7.0    3.5  964.9
10708 20160108  3   -2.7   -0.6    3.2    6.3   89.8    2.0   12.7    4.6    4.7    0.0  967.5
10708 20160107  3    0.5    2.0    4.7    7.1   91.9    4.0   17.0    0.0    6.9    7.6  960.2
10708 20160106  3    0.7    2.7    3.8    4.7   98.1    2.0    8.6    0.0    7.8    2.5  962.0
10708 20160105  3    0.1    2.7    4.3    5.9   96.5    3.0   12.5    0.0    7.2    8.4  957.5
10708 20160104  3    0.5    1.8    4.7    6.6   94.2    3.0   11.7    0.1    6.5    2.6  955.0
10708 20160103  3    1.8    2.0    5.2    6.4   89.3    3.0   10.5    0.0    7.5    9.6  967.4
10708 20160102  3    2.9    3.7    5.3    7.4   96.6    3.0   10.3    0.0    7.9    3.3  974.4
</pre>
